,Chandigarh,Delhi,Haryana,Himachal Pradesh,Jammu & Kashmir,Ladakh,Punjab,Rajasthan,Uttar Pradesh,Uttarakhand,Northern Region,Chhattisgarh,Gujarat,Madhya Pradesh,Maharashtra,Daman & Diu,Dadra & Nagar Haveli,Goa,Western Region,Andhra Pradesh,Telangana,Karnataka,Kerala,Tamil Nadu,Puducherry,Southern Region,Bihar,Jharkhand,Odisha,West Bengal,Sikkim,Eastern Region,Arunachal Pradesh,Assam,Manipur,Meghalaya,Mizoram,Nagaland,Tripura,North-Eastern Region,All India
2022-07-16,0.0,0.98,0.69,12.39,0.0,0.0,2.74,0.62,0.0,0.0,17.42,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,28.94,0.0,0.0,0.0,28.94,0.61,0.0,1.14,2.64,0.0,4.390000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.25
2022-07-17,0.0,1.09,0.52,12.57,0.0,0.0,2.74,0.63,0.0,0.0,17.55,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.6,0.0,0.0,28.97,0.0,0.0,0.0,28.97,0.63,0.0,1.12,2.64,0.0,4.390000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.510000000000005
2022-07-18,0.0,0.93,0.45,12.28,0.0,0.0,2.74,0.6,0.0,0.0,17.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.6,0.0,0.0,26.91,0.0,0.0,0.0,26.91,0.58,0.0,1.25,2.64,0.0,4.470000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.98
2022-07-19,0.0,0.87,0.32,12.53,0.0,0.0,2.74,0.48,0.0,0.0,16.94,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.6,0.0,0.0,36.26,0.0,0.0,0.0,36.26,0.56,0.0,1.29,2.64,0.0,4.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.29
2022-07-20,0.0,0.88,0.24,11.95,0.0,0.0,2.74,0.63,0.0,0.0,16.44,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.6,0.0,0.0,38.99,0.0,0.0,0.0,38.99,0.46,0.0,1.09,2.64,0.0,4.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.22
2022-07-21,0.0,0.88,0.22,11.93,0.0,0.0,2.74,0.49,0.0,0.0,16.259999999999998,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.7,0.0,0.0,33.36,0.0,0.0,0.0,33.36,0.33,0.0,1.05,2.64,0.0,4.0200000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.34
2022-07-22,0.0,0.8,0.31,11.27,0.0,0.0,2.74,0.47,0.0,0.0,15.59,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.7,0.0,0.0,27.8,0.0,0.0,0.0,27.8,0.37,0.0,1.14,2.64,0.0,4.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.24
2022-07-23,0.0,0.98,0.36,11.65,0.0,0.0,2.74,0.28,0.0,0.0,16.01,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.7,0.0,0.0,26.89,0.0,0.0,0.0,26.89,0.71,0.0,1.16,2.64,0.0,4.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.11
2022-07-24,0.0,0.88,0.4,12.68,0.0,0.0,4.71,0.8,0.0,0.0,19.47,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.6,0.0,0.0,28.77,0.0,0.0,0.0,28.77,0.54,0.0,1.15,2.64,0.0,4.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.17
2022-07-25,0.0,1.06,0.19,12.99,0.0,0.0,4.71,0.45,0.0,0.0,19.4,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.7,0.0,0.0,35.0,0.0,0.0,0.0,35.0,0.57,0.0,1.28,2.64,0.0,4.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.59
2022-07-26,0.0,0.95,0.26,13.17,0.0,0.0,2.74,0.61,0.0,0.0,17.729999999999997,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,25.99,0.0,0.0,0.0,25.99,0.52,0.0,1.58,2.64,0.0,4.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.96
2022-07-27,0.0,0.7,0.43,12.6,0.0,0.0,2.74,0.5,0.0,0.0,16.97,0.0,0.1,0.6,0.0,0.0,0.0,0.0,0.7,0.0,0.0,33.71,0.0,0.0,0.0,33.71,0.47,0.0,1.91,2.64,0.0,5.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.39999999999999
2022-07-28,0.0,0.62,0.54,12.48,0.0,0.0,2.74,0.17,0.0,0.0,16.550000000000004,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.7,0.0,0.0,38.04,0.0,0.0,0.0,38.04,0.5,0.0,1.32,2.64,0.0,4.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.75000000000001
2022-07-29,0.0,0.7,0.51,11.1,0.0,0.0,2.74,0.25,0.0,0.0,15.3,0.0,0.1,0.8,0.0,0.0,0.0,0.0,0.9,0.0,38.18,0.0,0.0,0.0,0.0,38.18,0.5,0.0,1.4,2.64,0.0,4.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.92
2022-07-30,0.0,1.0,0.29,13.46,0.0,0.0,2.74,0.29,0.0,0.0,17.78,0.0,0.1,0.8,0.0,0.0,0.0,0.0,0.9,0.0,0.0,38.8,0.0,0.0,0.0,38.8,0.48,0.0,1.5,2.64,0.0,4.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.1
2022-07-31,0.0,1.0,0.15,11.24,0.0,0.0,2.74,0.62,0.0,0.0,15.75,0.0,0.1,0.8,0.0,0.0,0.0,0.0,0.9,0.0,0.0,35.3,0.0,0.0,0.0,35.3,0.37,0.0,1.37,2.64,0.0,4.380000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.33
2022-08-01,0.0,0.93,0.41,13.05,0.0,0.0,4.71,0.48,0.0,0.0,19.58,0.0,0.1,0.7,0.0,0.0,0.0,0.0,0.7999999999999999,0.0,0.0,30.29,0.0,0.0,0.0,30.29,0.66,0.0,1.36,2.64,0.0,4.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.33
2022-08-02,0.0,0.98,0.54,14.32,0.0,0.0,2.74,0.48,0.0,0.0,19.06,0.0,0.1,0.6,0.0,0.0,0.0,0.0,0.7,0.0,0.0,29.61,0.0,0.0,0.0,29.61,0.4,0.0,1.36,2.64,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.77
2022-08-03,0.0,0.99,0.49,14.17,0.0,0.0,2.74,0.48,0.0,0.0,18.87,0.0,0.1,0.6,0.0,0.0,0.0,0.0,0.7,0.0,0.0,25.04,0.0,0.0,0.0,25.04,0.55,0.0,1.36,2.64,0.0,4.550000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.16
2022-08-04,0.0,0.85,0.39,13.87,0.0,0.0,2.74,0.65,0.0,0.0,18.5,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.6,0.0,0.0,27.34,0.0,0.0,0.0,27.34,0.49,0.0,1.64,2.64,0.0,4.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.21
2022-08-05,0.0,0.98,0.41,13.16,0.0,0.0,2.74,0.47,0.0,0.0,17.759999999999998,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.6,0.0,0.0,28.8,0.0,0.0,0.0,28.8,0.63,0.0,1.41,2.64,0.0,4.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.84
2022-08-06,0.0,0.63,0.45,14.51,0.0,0.0,2.74,0.66,0.0,0.0,18.99,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.6,0.0,0.0,30.88,0.0,0.0,0.0,30.88,0.59,0.0,0.92,2.64,0.0,4.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.62
2022-08-07,0.0,0.79,0.47,13.97,0.0,0.0,2.74,5.11,1.2,0.0,24.28,0.0,0.1,0.7,0.0,0.0,0.0,0.0,0.7999999999999999,0.0,0.0,27.42,0.0,0.0,0.0,27.42,0.52,0.0,0.84,2.64,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.5
2022-08-08,0.0,0.99,0.54,12.81,0.0,0.0,2.74,0.45,0.0,0.0,17.529999999999998,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.9,0.0,0.0,22.82,0.0,0.0,0.0,22.82,0.57,0.0,1.02,2.64,0.0,4.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.48
2022-08-09,0.0,0.62,0.47,14.68,0.0,0.0,4.71,0.64,0.0,0.0,21.12,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.8,0.0,0.0,25.5,0.0,0.0,0.0,25.5,0.46,0.0,0.77,2.64,0.0,3.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.29
2022-08-10,0.0,1.1,0.56,14.5,0.0,0.0,2.74,0.48,0.0,0.0,19.38,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.8,0.0,0.0,31.97,0.0,0.0,0.0,31.97,0.38,0.0,0.91,2.64,0.0,3.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.08
2022-08-11,0.0,1.05,0.83,11.39,0.0,0.0,2.74,0.48,0.0,0.0,16.49,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.6,0.0,0.0,31.43,0.0,0.0,0.0,31.43,0.35,0.0,0.97,2.64,0.0,3.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.48
2022-08-12,0.0,0.86,0.48,12.6,0.0,0.0,2.74,0.65,0.0,0.0,17.33,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.6,0.0,0.0,32.55,0.0,0.0,0.0,32.55,0.5,0.0,1.18,2.64,0.0,4.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.8
2022-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-14,0.0,0.89,0.42,11.91,0.0,0.0,2.74,0.64,0.0,0.0,16.6,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.7,0.0,0.0,25.32,0.0,0.0,0.0,25.32,0.38,0.0,0.8,2.64,0.0,3.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.440000000000005
2022-08-15,0.0,0.81,0.58,11.27,0.0,0.0,2.74,0.32,0.0,0.0,15.72,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.7,0.0,0.0,31.66,0.0,0.0,0.0,31.66,0.44,0.0,0.87,2.64,0.0,3.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.03
2022-08-16,0.0,0.99,0.64,12.05,0.0,0.0,2.74,0.43,0.0,0.0,16.85,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,35.23,0.0,0.0,0.0,35.23,0.61,0.0,1.6,2.64,0.0,4.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.43
2022-08-17,0.0,1.0,0.66,11.66,0.0,0.0,2.74,0.65,0.0,0.0,16.71,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.6,0.0,0.0,38.82,0.0,0.0,0.0,38.82,0.61,0.0,1.46,2.64,0.0,4.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.84
2022-08-18,0.0,0.0,0.7,12.62,0.0,0.0,2.74,0.64,1.01,0.0,17.71,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.6,0.0,0.0,36.58,0.0,0.0,0.0,36.58,0.62,0.0,1.59,2.64,0.0,4.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.74
2022-08-19,0.0,1.04,0.6,13.53,0.0,0.0,2.74,0.5,0.0,0.0,18.41,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.7,0.0,0.0,35.65,0.0,0.0,0.0,35.65,0.24,0.0,1.07,2.64,0.0,3.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.71
2022-08-20,0.0,0.88,0.71,11.77,0.0,0.0,2.74,4.94,1.2,0.0,22.24,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.7,0.0,0.0,34.81,0.0,0.0,0.0,34.81,0.34,0.0,0.89,2.64,0.0,3.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.62
2022-08-21,0.0,1.14,0.77,11.09,0.0,0.0,2.74,0.44,0.0,0.0,16.18,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.7,0.0,0.0,33.85,0.0,0.0,0.0,33.85,0.55,0.0,1.06,2.64,0.0,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.98
2022-08-22,0.0,1.15,0.85,11.7,0.0,0.0,2.74,4.76,1.2,0.0,22.399999999999995,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.6,0.0,0.0,33.77,0.0,0.0,0.0,33.77,0.63,0.0,1.51,2.64,0.0,4.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.55
2022-08-23,0.0,1.08,0.81,11.49,0.0,0.0,2.74,0.47,0.0,0.0,16.59,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.8,0.0,0.0,38.17,0.0,0.0,0.0,38.17,0.76,0.0,1.92,2.64,0.0,5.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.88
2022-08-24,0.0,1.16,0.82,11.31,0.0,0.0,2.74,0.61,0.0,0.0,16.64,0.0,0.1,1.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,39.26,0.0,0.0,0.0,39.26,0.59,0.0,1.42,2.64,0.0,4.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.65
2022-08-25,0.0,1.11,0.83,11.59,0.0,0.0,2.74,0.49,0.0,0.0,16.759999999999998,0.0,0.1,1.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,37.84,0.0,0.0,0.0,37.84,0.83,0.0,1.54,2.64,0.0,5.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.71
2022-08-26,0.0,1.15,0.82,11.37,0.0,0.0,2.74,0.48,0.0,0.0,16.56,0.0,0.1,1.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,34.8,0.0,0.0,0.0,34.8,0.51,0.0,1.69,2.64,0.0,4.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.3
2022-08-27,0.0,1.14,0.8,11.91,0.0,0.0,2.74,0.49,0.0,0.0,17.08,0.0,0.1,0.8,0.0,0.0,0.0,0.0,0.9,0.0,0.0,33.05,0.0,0.0,0.0,33.05,0.54,0.0,1.67,2.64,0.0,4.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.88
2022-08-28,0.0,0.84,0.93,12.07,0.0,0.0,2.74,0.49,0.0,0.0,17.069999999999997,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.6,0.0,0.0,33.11,0.0,0.0,0.0,33.11,0.26,0.0,1.38,2.64,0.0,4.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.06
2022-08-29,0.0,1.0,0.82,11.99,0.0,0.0,2.74,0.49,0.0,0.0,17.04,0.0,0.1,0.8,0.0,0.0,0.0,0.0,0.9,0.0,0.0,29.57,0.0,0.0,0.0,29.57,0.59,0.0,1.7,2.64,0.0,4.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.44
2022-08-30,0.0,0.94,0.83,11.89,0.0,0.0,2.74,0.44,0.0,0.0,16.84,0.0,0.1,0.8,0.0,0.0,0.0,0.0,0.9,0.0,0.0,33.0,0.0,0.0,0.0,33.0,0.48,0.0,1.81,2.64,0.0,4.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.67
2022-08-31,0.0,1.16,0.73,11.9,0.0,0.0,2.74,0.33,0.0,0.0,16.86,0.0,0.1,0.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35.13,0.0,0.0,0.0,35.13,0.48,0.0,1.82,2.64,0.0,4.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.93
2022-09-01,0.0,1.18,0.87,12.62,0.0,0.0,2.74,0.42,0.0,0.0,17.83,0.0,0.1,0.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,33.84,0.0,0.0,0.0,33.84,0.5,0.0,2.0,2.64,0.0,5.140000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.81
2022-09-02,0.0,0.93,0.97,12.92,0.0,0.0,2.74,0.14,0.0,0.0,17.700000000000003,0.0,0.1,0.8,0.0,0.0,0.0,0.0,0.9,0.0,0.0,36.98,0.0,0.0,0.0,36.98,0.5,0.0,1.64,2.64,0.0,4.779999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.36
2022-09-03,0.0,0.53,1.02,12.79,0.0,0.0,2.74,0.31,0.0,0.0,17.389999999999997,0.0,0.1,0.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,37.89,0.0,0.0,0.0,37.89,0.42,0.0,1.47,2.64,0.0,4.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.81
2022-09-04,0.0,1.18,1.0,12.91,0.0,0.0,2.74,0.4,0.0,0.0,18.23,0.0,0.1,0.7,0.0,0.0,0.0,0.0,0.7999999999999999,0.0,0.0,33.58,0.0,0.0,0.0,33.58,0.49,0.0,1.7,2.64,0.0,4.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.44
2022-09-05,0.0,0.99,0.91,12.55,0.0,0.0,2.74,0.44,0.0,0.0,17.630000000000003,0.0,0.1,0.7,0.0,0.0,0.0,0.0,0.7999999999999999,0.0,0.0,35.51,0.0,0.0,0.0,35.51,0.48,0.0,1.78,2.64,0.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.84
2022-09-06,0.0,1.0,0.99,11.99,0.0,0.0,2.74,0.65,0.0,0.0,17.369999999999997,0.0,0.1,0.7,0.0,0.0,0.0,0.0,0.7999999999999999,0.0,0.0,36.04,0.0,0.0,0.0,36.04,0.37,0.0,1.68,2.64,0.0,4.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.89999999999999
2022-09-07,0.0,1.16,1.01,12.28,0.0,0.0,2.74,0.31,0.0,0.0,17.499999999999996,0.0,0.1,0.7,0.0,0.0,0.0,0.0,0.7999999999999999,0.0,0.0,33.89,0.0,0.0,0.0,33.89,0.53,0.0,1.72,2.64,0.0,4.890000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.08
2022-09-08,0.0,1.02,0.93,12.19,0.0,0.0,2.74,0.44,0.0,0.0,17.320000000000004,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.8,0.0,0.0,28.43,0.0,0.0,0.0,28.43,0.38,0.0,1.65,0.0,0.0,2.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.580000000000005
2022-09-09,0.0,1.14,0.94,12.14,0.0,0.0,2.74,0.48,0.0,0.0,17.44,0.0,0.1,1.1,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,0.0,32.16,0.0,0.0,0.0,32.16,0.53,0.0,1.51,2.61,0.0,4.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.45
2022-09-10,0.0,1.16,1.03,11.94,0.0,0.0,2.74,0.47,0.0,0.0,17.339999999999996,0.0,0.1,1.1,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,0.0,27.46,0.0,0.0,0.0,27.46,0.55,0.0,1.04,2.64,0.0,4.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.23
2022-09-11,0.0,1.01,0.95,11.43,0.0,0.0,2.74,0.59,0.0,0.0,16.720000000000002,0.0,0.0,1.1,0.0,0.0,0.0,0.0,1.1,0.0,0.0,28.1,0.0,0.0,0.0,28.1,0.56,0.0,1.19,2.64,0.0,4.390000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.31
2022-09-12,0.0,1.16,0.94,11.07,0.0,0.0,2.74,0.32,0.0,0.0,16.23,0.0,0.0,1.1,0.0,0.0,0.0,0.0,1.1,0.0,0.0,32.57,0.0,0.0,0.0,32.57,0.35,0.0,1.61,2.64,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.50000000000001
2022-09-13,0.0,0.89,0.95,10.81,0.0,0.0,2.74,0.47,0.0,0.0,15.86,0.0,0.0,1.1,0.0,0.0,0.0,0.0,1.1,0.0,0.0,31.34,0.0,0.0,0.0,31.34,0.37,0.0,1.09,2.64,0.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.4
2022-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,1.3,0.0,0.0,34.25,0.0,0.0,0.0,34.25,0.33,0.0,1.69,2.64,0.0,4.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.21
2022-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-16,0.0,1.15,0.77,11.56,0.0,0.0,2.74,0.62,0.0,0.0,16.84,0.0,0.0,1.3,0.0,0.0,0.0,0.0,1.3,0.0,0.0,34.05,0.0,0.0,0.0,34.05,0.43,0.0,1.92,2.64,0.0,4.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.18
2022-09-17,0.0,1.19,0.83,0.0,0.0,0.0,2.74,0.61,1.2,0.0,6.57,0.0,0.0,1.2,0.0,0.0,0.0,0.0,1.2,0.0,0.0,39.42,0.0,0.0,0.0,39.42,0.42,0.0,1.64,2.64,0.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.89000000000001
2022-09-18,0.0,0.96,0.81,11.32,0.0,0.0,2.74,0.46,0.0,0.0,16.29,0.0,0.0,1.2,0.0,0.0,0.0,0.0,1.2,0.0,0.0,38.51,0.0,0.0,0.0,38.51,0.54,0.0,1.33,2.64,0.0,4.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.51
2022-09-19,0.0,1.0,0.75,11.62,0.0,0.0,2.74,0.33,0.0,0.0,16.439999999999998,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.9,0.0,0.0,38.06,0.0,0.0,0.0,38.06,0.48,0.0,1.35,2.64,0.0,4.470000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.87
2022-09-20,0.0,0.96,0.69,10.92,0.0,0.0,2.74,0.68,0.0,0.0,15.99,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.9,0.0,0.0,35.93,0.0,0.0,0.0,35.93,0.42,0.0,0.78,2.64,0.0,3.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.66
2022-09-21,0.0,0.97,0.71,11.05,0.0,0.0,2.74,0.78,0.0,0.0,16.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35.93,0.0,0.0,0.0,35.93,0.53,0.0,1.29,2.64,0.0,4.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.64
2022-09-22,0.0,1.05,0.7,0.0,0.0,0.0,2.74,0.63,1.2,0.0,6.32,0.0,0.0,1.1,0.0,0.0,0.0,0.0,1.1,0.0,0.0,39.17,0.0,0.0,0.0,39.17,0.5,0.0,1.37,2.64,0.0,4.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.1
2022-09-23,0.0,1.1,0.45,11.71,0.0,0.0,2.74,0.31,0.0,0.0,16.31,0.0,0.0,1.1,0.0,0.0,0.0,0.0,1.1,0.0,0.0,38.2,0.0,0.0,0.0,38.2,0.59,0.0,1.48,2.64,0.0,4.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.32
2022-09-24,0.0,1.1,0.31,0.0,0.0,0.0,2.74,0.69,1.2,0.0,6.04,0.0,0.0,1.3,0.0,0.0,0.0,0.0,1.3,0.0,0.0,37.7,0.0,0.0,0.0,37.7,0.49,0.0,1.65,2.64,0.0,4.779999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.82000000000001
2022-09-25,0.0,1.05,0.27,0.0,0.0,0.0,2.74,0.48,1.2,0.0,5.740000000000001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,37.49,0.0,0.0,0.0,37.49,0.41,0.0,1.75,2.64,0.0,4.800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.03
2022-09-26,0.0,1.11,0.27,12.82,0.0,0.0,2.74,0.46,0.0,0.0,17.400000000000002,0.0,0.0,1.2,0.0,0.0,0.0,0.0,1.2,0.0,0.0,26.65,0.0,0.0,0.0,26.65,0.46,0.0,1.87,2.64,0.0,4.970000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.22
2022-09-27,0.0,0.97,0.37,13.24,0.0,0.0,2.74,0.33,0.0,0.0,17.65,0.0,0.0,1.4,0.0,0.0,0.0,0.0,1.4,0.0,0.0,31.37,0.0,0.0,0.0,31.37,0.49,0.0,1.99,2.64,0.0,5.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.54
2022-09-28,0.0,0.93,0.43,12.3,0.0,0.0,2.74,0.49,0.0,0.0,16.889999999999997,0.0,0.0,1.5,0.0,0.0,0.0,0.0,1.5,0.0,0.0,30.57,0.0,0.0,0.0,30.57,0.56,0.0,2.08,2.64,0.0,5.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.24
2022-09-29,0.0,0.99,0.48,12.69,0.0,0.0,2.74,0.5,0.0,0.0,17.4,0.0,0.0,1.4,0.0,0.0,0.0,0.0,1.4,0.0,0.0,27.45,0.0,0.0,0.0,27.45,0.36,0.0,1.68,2.64,0.0,4.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.93
2022-09-30,0.0,1.0,0.62,13.76,0.0,0.0,2.74,0.38,0.0,0.0,18.5,0.0,0.0,1.3,0.0,0.0,0.0,0.0,1.3,0.0,0.0,22.98,0.0,0.0,0.0,22.98,0.57,0.0,1.74,2.64,0.0,4.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.73
2022-10-01,0.0,0.99,0.68,11.21,0.0,0.0,2.74,0.82,0.0,0.0,16.44,0.0,0.0,1.3,0.0,0.0,0.0,0.0,1.3,0.0,0.0,27.1,0.0,0.0,0.0,27.1,0.62,0.0,2.07,2.64,0.0,5.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.17
2022-10-02,0.0,0.95,0.6,0.0,0.0,0.0,2.74,0.83,1.2,0.0,6.32,0.0,0.0,1.3,0.0,0.0,0.0,0.0,1.3,0.0,0.0,33.34,0.0,0.0,0.0,33.34,0.55,0.0,2.47,2.64,0.0,5.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.620000000000005
2022-10-03,0.0,1.12,0.62,13.76,0.0,0.0,2.74,0.84,1.2,0.0,20.28,0.0,0.0,1.1,0.0,0.0,0.0,0.0,1.1,0.0,0.0,35.62,0.0,0.0,0.0,35.62,0.39,0.0,1.41,2.64,0.0,4.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.44
