,Chandigarh,Delhi,HARYANA,HIMACHAL PRADESH,Jammu & Kashmir,Ladakh,PUNJAB,RAJASTHAN,UTTAR PRADESH,Uttarakhand,Northern Region,Chhattisgarh,GUJARAT,MADHYA PRADESH,MAHARASHTRA,Daman & Diu,Dadra & Nagar Haveli,Goa,Western Region,ANDHRA PRADESH,TELANGANA,KARNATAKA,Kerala,Tamil Nadu,Puducherry,Southern Region,BIHAR,Jharkhand,ORISSA,West Bengal,Sikkim,Eastern Region,Arunachal Pradesh,Assam,Manipur,Meghalaya,Mizoram,Nagaland,Tripura,North-Eastern Region,All India
2021-08-28,0.0,0.0,0.48,0.0,0.0,0.0,3.7,44.66,8.390000000000000,0.27,57.5,1.0,19.29,9.9,5.5,0.0,0.0,0.0,35.69,9.740000000000000,9.95,21.54,0.4,14.3,0.0,55.93000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.04,0.25,149.37
2021-08-29,0.0,0.0,0.47,0.0,0.0,0.0,3.57,42.33,6.26,0.5,53.13,0.1,17.27,8.900000000000000,6.2,0.0,0.0,0.0,32.47,13.67,10.57,27.64,0.37,12.2,0.0,64.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.02,0.16,150.21
2021-08-30,0.0,0.0,0.52,0.0,0.0,0.0,3.71,27.81,6.21,0.63,38.88,0.9,14.01,9.67,3.0,0.0,0.0,0.0,27.58,13.41,6.55,26.65,0.47,14.4,0.0,61.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.01,0.2,128.14
2021-08-31,0.0,0.0,0.35,0.0,0.0,0.0,3.86,41.44,7.54,0.58,53.77,1.0,14.44,10.07,3.0,0.0,0.0,0.0,28.51,19.09,9.26,33.22,0.71,20.2,0.0,82.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.02,0.25,165.01
2021-09-01,0.0,0.0,0.16,0.08,0.0,0.0,3.04,39.54,9.32,0.38,52.52,1.0,11.78,11.6,5.7,0.0,0.0,0.0,30.08,22.25,15.48,39.15,0.64,19.1,0.0,96.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.01,0.16,179.38
2021-09-02,0.0,0.0,0.34,0.06,0.0,0.0,2.8,31.29,10.14,0.63,45.260000000000000,1.2,14.42,10.92,5.4,0.0,0.0,0.0,31.94,16.240000000000000,17.96,28.21,0.54,17.2,0.0,80.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.01,0.05,157.40000000000000
2021-09-03,0.0,0.0,0.28,0.03,0.0,0.0,1.22,24.43,8.5,0.54,35.0,0.1,16.0,11.21,6.6,0.0,0.0,0.0,33.910000000000000,13.8,11.5,24.85,0.57,14.8,0.0,65.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.02,0.27,134.70000000000000
2021-09-04,0.0,0.0,0.42,0.06,0.0,0.0,2.6,38.400000000000000,9.32,0.35,51.150000000000000,0.2,17.190000000000000,12.31,6.5,0.0,0.0,0.0,36.2,16.73,15.71,29.71,0.49,17.1,0.0,79.74000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.02,0.2300000000000000,167.32
2021-09-05,0.0,0.0,0.48,0.05,0.0,0.0,3.14,42.98,9.39,0.72,56.760000000000000,0.1,16.62,9.81,6.3,0.0,0.0,0.0,32.83,17.36,15.26,28.45,0.46,18.9,0.0,80.43000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.02,0.27,170.29
2021-09-06,0.0,0.0,0.47,0.0,0.0,0.0,3.48,37.96,9.010000000000000,0.68,51.6,0.0,18.47,10.06,4.6,0.0,0.0,0.0,33.130000000000000,13.77,6.26,27.1,0.41,18.2,0.0,65.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.02,0.2300000000000000,150.70000000000000
2021-09-07,0.0,0.0,0.39,0.0,0.0,0.0,3.17,45.43,8.890000000000000,0.44,58.32,0.5,17.12,10.54,1.6,0.0,0.0,0.0,29.76,18.32,9.01,25.53,0.37,20.9,0.0,74.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.01,0.18,162.39
2021-09-08,0.0,0.0,0.46,0.0,0.0,0.0,3.45,44.46,7.97,0.74,57.080000000000000,0.8,16.170000000000000,8.4,4.7,0.0,0.0,0.0,30.07,18.84,15.17,32.55,0.67,22.8,0.0,90.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.02,0.24,177.42000000000000
2021-09-09,0.0,0.0,0.39,0.0,0.0,0.0,3.02,41.55,8.83,0.68,54.47000000000000,0.7,9.6,7.380000000000000,6.7,0.0,0.0,0.0,24.38,21.99,19.89,36.5,0.68,24.1,0.0,103.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.01,0.26,182.27
2021-09-10,0.0,0.0,0.4,0.0,0.0,0.0,1.95,40.16,7.16,0.6,50.27,0.6,12.51,6.58,7.2,0.0,0.0,0.0,26.89,21.7,18.43,35.89,0.69,21.9,0.0,98.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.02,0.33,176.1
2021-09-11,0.0,0.0,0.27,0.0,0.0,0.0,1.08,34.97,7.240000000000000,0.33,43.89,0.1,12.62,10.27,6.0,0.0,0.0,0.0,28.99,19.94,14.81,32.59,0.5,20.7,0.0,88.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.28,161.70000000000000
2021-09-12,0.0,0.0,0.36,0.0,0.0,0.0,1.52,36.54,9.34,0.62,48.38,0.1,12.91,11.06,5.6,0.0,0.0,0.0,29.67,18.43,16.66,33.16,0.55,19.9,0.0,88.70000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.02,0.41,167.16
2021-09-13,0.0,0.0,0.38,0.0,0.0,0.0,2.33,39.44,9.05,0.68,51.88,0.7,14.11,11.05,5.5,0.0,0.0,0.0,31.36,18.43,16.66,33.16,0.55,19.9,0.0,88.70000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.01,0.26,172.2
2021-09-14,0.0,0.0,0.42,0.0,0.0,0.0,2.98,34.78,8.870000000000000,0.42,47.47,0.4,17.11,8.57,5.9,0.0,0.0,0.0,31.98,19.85,16.41,34.07,0.54,18.6,0.0,89.47000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.02,0.27,169.19000000000000
2021-09-15,0.0,0.0,0.57,0.0,0.0,0.0,3.56,45.66,6.58,0.54,56.91,0.6,15.14,4.63,5.3,0.0,0.0,0.0,25.67,22.22,19.53,33.7,0.7,19.3,0.0,95.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.02,0.31,178.34
2021-09-16,0.0,0.0,0.47,0.0,0.0,0.0,3.64,51.370000000000000,4.63,0.38,60.49000000000000,0.8,15.22,6.3100000000000000,6.7,0.0,0.0,0.0,29.03,23.03,21.14,41.6,0.59,16.5,0.0,102.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.02,0.09,192.47000000000000
2021-09-17,0.0,0.0,0.39,0.0,0.0,0.0,3.0,46.31,5.09,0.59,55.38000000000000,0.5,15.45,7.440000000000000,6.2,0.0,0.0,0.0,29.59,22.43,20.93,44.18,0.79,15.9,0.0,104.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.02,0.2000000000000000,189.4
2021-09-18,0.0,0.0,0.37,0.0,0.0,0.0,3.35,46.71,6.87,0.75,58.05,1.1,12.9,6.720000000000000,7.0,0.0,0.0,0.0,27.72,22.31,16.42,45.43,0.46,13.9,0.0,98.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.01,0.15,184.44
2021-09-19,0.0,0.0,0.49,0.0,0.0,0.0,3.19,33.900000000000000,10.1,0.61,48.290000000000000,0.1,15.86,7.120000000000000,7.7,0.0,0.0,0.0,30.78,22.89,17.65,40.15,0.79,15.4,0.0,96.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.01,0.24,176.19000000000000
2021-09-20,0.0,0.0,0.45,0.0,0.0,0.0,3.42,35.52,9.42,0.63,49.440000000000000,0.1,16.39,7.140000000000000,6.4,0.0,0.0,0.0,30.03,24.32,14.54,43.510000000000000,0.72,15.9,0.0,98.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.01,0.26,178.72
2021-09-21,0.0,0.0,0.25,0.02,0.0,0.0,1.95,25.84,8.57,0.62,37.25000000000000,0.9,16.56,8.760000000000000,5.1,0.0,0.0,0.0,31.32,18.22,14.32,34.21,0.75,19.8,0.0,87.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.01,0.24,156.11
2021-09-22,0.0,0.0,0.12,0.03,0.0,0.0,1.54,30.61,8.890000000000000,0.32,41.51,0.1,17.690000000000000,10.81,5.7,0.0,0.0,0.0,34.3,17.11,11.92,32.58,0.58,20.7,0.0,82.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.02,0.27,158.97
2021-09-23,0.0,0.0,0.35,0.01,0.0,0.0,1.42,31.12,8.620000000000000,0.43,41.95,0.7,12.11,9.73,5.3,0.0,0.0,0.0,27.84,18.72,13.63,32.100000000000000,0.72,20.3,0.0,85.47000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.02,0.3,155.56
2021-09-24,0.0,0.0,0.42,0.09,0.0,0.0,2.62,26.0,6.4,0.63,36.16,0.9,16.080000000000000,10.38,6.1,0.0,0.0,0.0,33.46,17.57,17.18,32.93,0.68,20.4,0.0,88.76000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.02,0.3,158.68000000000000
2021-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-26,0.0,0.0,0.44,0.0,0.0,0.0,2.96,46.67,7.7,0.73,58.5,1.1,15.04,9.04,4.9,0.0,0.0,0.0,30.08,18.22,13.45,34.97,0.63,16.3,0.0,83.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.02,0.33,172.48
2021-09-27,0.0,0.0,0.42,0.0,0.0,0.0,2.99,40.31,9.63,0.78,54.13,0.1,11.18,11.510000000000000,4.2,0.0,0.0,0.0,26.99,14.89,5.2,30.15,0.42,14.6,0.0,65.26000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.02,0.31,146.69
2021-09-28,0.0,0.0,0.4,0.0,0.0,0.0,2.67,44.06,10.02,0.64,57.790000000000000,0.1,18.07,10.55,2.7,0.0,0.0,0.0,31.42,16.67,12.22,31.86,0.65,17.2,0.0,78.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.01,0.3,168.11
2021-09-29,0.0,0.0,0.5,0.0,0.0,0.0,2.95,45.45,9.02,0.76,58.68000000000000,0.2,10.82,9.62,6.4,0.0,0.0,0.0,27.04,19.34,17.49,37.27,0.7,20.1,0.0,94.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.02,0.12,180.74
2021-09-30,0.0,0.0,0.5,0.0,0.0,0.0,2.4,41.53,9.62,0.59,54.64,0.1,15.03,10.67,6.8,0.0,0.0,0.0,32.6,17.22,19.5,36.36,0.65,18.6,0.0,92.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.02,0.26,179.83
2021-10-01,0.0,0.0,0.49,0.0,0.0,0.0,2.21,42.77,9.25,0.61,55.33,0.5,21.34,11.11,7.2,0.0,0.0,0.0,40.150000000000000,18.93,18.12,35.86,0.69,12.9,0.0,86.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.02,0.31,182.29
2021-10-02,0.0,0.0,0.43,0.0,0.0,0.0,2.21,48.73,8.890000000000000,0.43,60.690000000000000,0.4,19.76,9.83,5.4,0.0,0.0,0.0,35.39000000000000,21.87,18.09,38.39,0.56,13.0,0.0,91.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.01,0.24,188.23
2021-10-03,0.0,0.0,0.41,0.0,0.0,0.0,2.71,52.260000000000000,9.63,0.58,65.59,1.2,20.33,11.98,7.4,0.0,0.0,0.0,40.91,23.94,19.67,40.32,0.61,13.7,0.0,98.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.02,0.16,204.9
2021-10-04,0.0,0.0,0.4,0.0,0.0,0.0,2.7,50.93,10.21,0.5,64.74000000000000,1.2,20.75,10.37,7.4,0.0,0.0,0.0,39.72,24.770000000000000,18.44,40.08,0.57,11.6,0.0,95.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.15,200.07
2021-10-05,0.0,0.0,0.35,0.0,0.0,0.0,1.75,49.16,10.5,0.53,62.29,0.1,19.73,10.42,7.9,0.0,0.0,0.0,38.15,16.41,18.38,35.130000000000000,0.71,12.4,0.0,83.03000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.16,183.63
2021-10-06,0.0,0.0,0.52,0.0,0.0,0.0,2.7,48.1,7.65,0.66,59.63,0.1,21.130000000000000,11.89,6.8,0.0,0.0,0.0,39.92,13.6,17.77,29.36,0.52,15.5,0.0,76.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.02,0.28,176.58
2021-10-07,0.0,0.0,0.49,0.0,0.0,0.0,2.94,49.73,9.72,0.65,63.53,0.1,19.57,11.68,7.1,0.0,0.0,0.0,38.45,18.4,18.28,31.73,0.69,17.8,0.0,86.90000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.02,0.1700000000000000,189.05
2021-10-08,0.0,0.0,0.51,0.0,0.0,0.0,3.26,49.11,10.03,0.6,63.51,0.9,19.24,13.14,6.7,0.0,0.0,0.0,39.98,13.41,17.75,31.41,0.64,19.8,0.0,83.01000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.24,186.74
2021-10-09,0.0,0.0,0.51,0.0,0.0,0.0,3.04,50.64,10.23,0.65,65.07000000000000,1.3,18.02,12.64,5.7,0.0,0.0,0.0,37.66,17.28,16.52,25.81,0.63,13.1,0.0,73.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.24,176.31000000000000
2021-10-10,0.0,0.0,0.51,0.09,0.0,0.0,3.14,51.57,10.36,0.63,66.3,1.3,18.95,12.04,6.2,0.0,0.0,0.0,38.49,18.880000000000000,17.66,36.41,0.65,20.1,0.0,93.70000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,198.74
2021-10-11,0.0,0.0,0.46,0.08,0.0,0.0,3.03,49.48,10.11,0.7,63.86000000000000,1.3,20.35,12.19,7.4,0.0,0.0,0.0,41.24,17.35,20.66,33.78,0.45,16.4,0.0,88.64000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.02,0.3,194.04
2021-10-12,0.0,0.0,0.47,0.09,0.0,0.0,2.92,47.05,10.02,0.75,61.3,1.3,20.3,11.98,8.0,0.0,0.0,0.0,41.58,18.61,20.73,41.96,0.31,15.3,0.0,96.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.01,0.3,200.09000000000000
2021-10-13,0.0,0.0,0.46,0.09,0.0,0.0,2.84,48.98,9.91,0.77,63.05,0.1,20.19,11.08,7.7,0.0,0.0,0.0,39.07000000000000,18.37,19.58,33.58,0.51,22.6,0.0,94.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.23,196.99
2021-10-14,0.0,0.0,0.48,0.09,0.0,0.0,2.08,50.41,10.52,0.75,64.33,0.1,23.54,12.76,7.9,0.0,0.0,0.0,44.3,18.12,18.97,34.34,0.69,20.3,0.0,92.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.02,0.31,201.36
2021-10-15,0.0,0.0,0.47,0.09,0.0,0.0,2.89,51.47,10.31,0.72,65.95,1.1,21.16,13.1,8.7,0.0,0.0,0.0,44.06,18.45,18.96,35.01,0.63,20.7,0.0,93.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.02,0.31,204.07
2021-10-16,0.0,0.0,0.43,0.0,0.0,0.0,2.54,51.98,9.06,0.74,64.75,1.1,18.46,11.18,6.0,0.0,0.0,0.0,36.74,19.770000000000000,9.4,38.74,0.55,12.0,0.0,80.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.02,0.29,182.24
2021-10-17,0.0,0.0,0.17,0.0,0.0,0.0,0.91,45.25,7.68,0.13,54.14,0.9,21.86,9.78,4.8,0.0,0.0,0.0,37.34,16.1,14.88,30.12,0.31,15.6,0.0,77.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.02,0.26,168.75
2021-10-18,0.0,0.0,0.16,0.0,0.0,0.0,1.86,43.28,4.48,0.06,49.84,0.1,25.13,9.3,7.9,0.0,0.0,0.0,42.43,21.06,19.88,35.95,0.51,22.3,0.0,99.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.01,0.28,192.25000000000000
2021-10-19,0.0,0.0,0.45,0.0,0.0,0.0,2.5,44.77,6.19,0.49,54.4,1.0,23.28,8.6,8.9,0.0,0.0,0.0,41.78,20.38,18.37,41.71,0.72,17.8,0.0,98.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.01,0.15,195.31000000000000
2021-10-20,0.0,0.0,0.49,0.0,0.0,0.0,2.77,51.35,9.71,0.57,64.89000000000000,1.3,19.69,13.15,8.9,0.0,0.0,0.0,43.04,16.15,20.24,35.75,0.37,12.5,0.0,85.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.01,0.15,193.09
2021-10-21,0.0,0.0,0.51,0.0,0.0,0.0,2.74,51.67,10.24,0.58,65.74,1.3,22.46,13.740000000000000,9.7,0.0,0.0,0.0,47.2,16.740000000000000,22.18,33.69,0.62,15.4,0.0,88.63000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.02,0.19,201.76
2021-10-22,0.0,0.0,0.52,0.0,0.0,0.0,3.07,50.4,10.64,0.62,65.25,1.3,23.18,13.62,8.9,0.0,0.0,0.0,47.0,18.51,20.48,34.34,0.72,17.8,0.0,91.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.23,204.33
2021-10-23,0.0,0.0,0.46,0.0,0.0,0.0,2.63,45.02,10.12,0.7,58.93000000000000,0.8,20.75,12.93,8.2,0.0,0.0,0.0,42.68000000000000,18.48,21.56,29.81,0.39,13.9,0.0,84.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.01,0.26,186.01
2021-10-24,0.0,0.0,0.38,0.0,0.0,0.0,1.93,38.95,9.11,0.5,50.870000000000000,1.2,19.73,11.84,8.4,0.0,0.0,0.0,41.17,16.53,17.19,29.81,0.64,19.9,0.0,84.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.01,0.28,176.39
2021-10-25,0.0,0.0,0.48,0.0,7.05,0.0,2.78,46.63,9.41,0.66,67.01000000000000,1.1,18.37,11.72,7.3,0.0,0.0,0.0,38.49,22.33,20.29,31.87,0.71,15.4,0.0,90.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.01,0.26,196.36
2021-10-26,0.0,0.0,0.48,0.0,0.0,0.0,2.64,47.870000000000000,10.6,0.71,62.3,1.1,20.57,10.28,8.5,0.0,0.0,0.0,40.45,23.37,20.99,40.92,0.31,11.6,0.0,97.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.24,200.18
2021-10-27,0.0,0.0,0.44,0.0,0.0,0.0,2.63,71.86,15.89,0.73,91.55,1.2,25.22,12.64,8.2,0.0,0.0,0.0,47.260000000000000,42.620000000000000,21.21,76.2,0.63,15.1,0.0,155.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.02,0.28,294.85
2021-10-28,0.0,0.0,0.42,0.0,0.0,0.0,2.93,47.97,9.72,0.59,61.63,1.2,21.450000000000000,13.45,8.0,0.0,0.0,0.0,44.1,17.4,19.14,41.52,0.66,16.5,0.0,95.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.01,0.28,201.23
2021-10-29,0.0,0.0,0.59,0.0,0.0,0.0,2.92,49.76,9.78,0.7,63.75,0.1,21.91,13.420000000000000,8.0,0.0,0.0,0.0,43.43000000000000,7.6,16.15,25.54,0.7,8.8,0.0,58.790000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.02,0.3,166.27000000000000
2021-10-30,0.0,0.0,0.45,0.0,0.0,0.0,2.41,49.99,10.21,0.71,63.77,0.1,22.59,13.01,8.1,0.0,0.0,0.0,43.8,16.56,16.49,31.13,0.6,11.0,0.0,75.78000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.02,0.29,183.64
2021-10-31,0.0,0.0,0.45,0.05,0.0,0.0,1.79,51.29,9.63,0.68,63.89,1.2,21.72,13.06,7.9,0.0,0.0,0.0,43.88,16.64,16.88,31.56,0.53,7.4,0.0,73.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.02,0.28,181.06
2021-11-01,0.0,0.0,0.44,0.07,0.0,0.0,2.48,50.3,8.890000000000000,0.62,62.8,1.2,21.36,12.22,7.9,0.0,0.0,0.0,42.68,7.720000000000000,13.52,28.07,0.46,9.7,0.0,59.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.02,0.29,165.24000000000000
2021-11-02,0.0,0.0,0.38,0.06,0.0,0.0,2.36,41.18,9.09,0.62,53.69000000000000,1.1,20.83,12.86,7.5,0.0,0.0,0.0,42.290000000000000,14.79,14.24,27.02,0.59,12.1,0.0,68.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.02,0.3,165.02000000000000
2021-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-05,0.0,0.0,0.3,0.0,0.0,0.0,2.0,42.14,8.28,0.64,53.36,1.0,19.36,12.05,6.6,0.0,0.0,0.0,39.01,17.71,16.81,29.6,0.51,15.0,0.0,79.63000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.02,0.31,172.31
2021-11-06,0.0,0.0,0.31,0.0,0.0,0.0,1.73,44.52,8.18,0.62,55.36000000000000,1.2,16.88,11.43,7.4,0.0,0.0,0.0,36.91,17.04,18.41,35.56,0.69,15.8,0.0,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.02,0.31,180.08000000000000
2021-11-07,0.0,0.0,0.36,0.0,0.0,0.0,2.29,43.63,6.95,0.58,53.81,0.1,20.450000000000000,9.86,7.4,0.0,0.0,0.0,37.81,8.7,17.61,27.74,0.06,9.7,0.0,63.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.02,0.31,155.74
2021-11-08,0.0,0.0,0.36,0.0,0.0,0.0,2.2,44.3,7.84,0.59,55.290000000000000,1.1,20.75,10.31,8.2,0.0,0.0,0.0,40.36,13.24,20.13,25.55,0.48,6.1,0.0,65.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.03,0.23,161.38
2021-11-09,0.0,0.0,0.39,0.0,0.0,0.0,2.07,44.64,7.050000000000000,0.57,54.720000000000000,1.1,20.43,11.9,8.2,0.0,0.0,0.0,41.63,15.93,16.17,34.88,0.52,5.3,0.0,72.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.02,0.33,169.48
2021-11-10,0.0,0.0,0.39,0.0,0.0,0.0,2.07,44.64,7.050000000000000,0.57,54.720000000000000,1.1,20.43,11.9,8.2,0.0,0.0,0.0,41.63,15.93,16.17,34.88,0.52,5.3,0.0,72.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.02,0.31,169.46000000000000
2021-11-11,0.0,0.0,0.29,0.0,0.0,0.0,1.51,46.95,7.78,0.6,57.13,0.8,20.67,11.14,6.7,0.0,0.0,0.0,39.31,4.2,10.78,13.71,0.43,16.2,0.0,45.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.02,0.31,142.07
2021-11-12,0.0,0.0,0.29,0.0,0.0,0.0,1.79,45.94,8.14,0.62,56.78,0.6,20.21,10.41,6.9,0.0,0.0,0.0,38.120000000000000,9.27,8.68,15.23,0.4,8.3,0.0,41.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.01,0.29,137.07
2021-11-13,0.0,0.0,0.38,0.0,0.0,0.0,2.15,44.48,7.95,0.61,55.57000000000000,0.4,19.14,10.0,5.9,0.0,0.0,0.0,35.44,12.24,9.8,22.14,0.4,16.0,0.0,60.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.01,0.29,151.88
2021-11-14,0.0,0.0,0.36,0.0,0.0,0.0,2.11,45.9,7.88,0.6,56.85,0.1,17.44,10.81,6.0,0.0,0.0,0.0,34.35,12.28,13.21,23.84,0.34,14.9,0.0,64.57000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.01,0.24,156.01000000000000
