,Chandigarh,Delhi,HARYANA,HIMACHAL PRADESH,Jammu & Kashmir,Ladakh,PUNJAB,RAJASTHAN,UTTAR PRADESH,Uttarakhand,Northern Region,Chhattisgarh,GUJARAT,MADHYA PRADESH,MAHARASHTRA,Daman & Diu,Dadra & Nagar Haveli,Goa,Western Region,ANDHRA PRADESH,TELANGANA,KARNATAKA,Kerala,Tamil Nadu,Puducherry,Southern Region,BIHAR,Jharkhand,ORISSA,West Bengal,Sikkim,Eastern Region,Arunachal Pradesh,Assam,Manipur,Meghalaya,Mizoram,Nagaland,Tripura,North-Eastern Region,All India
2022-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.69,0.0,0.0,8.69,0.0,102.1,8.7,64.7,0.0,0.0,0.0,175.5,71.95,2.8,71.2,0.76,136.5,0.0,283.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467.4
2022-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.75,0.0,0.0,6.75,0.0,92.77,18.1,71.3,0.0,0.0,0.0,182.17,77.92,2.95,74.94,0.94,140.15,0.0,296.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485.82
2022-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.97,0.0,0.0,8.97,0.0,58.53,16.1,71.5,0.0,0.0,0.0,146.13,75.16,2.78,72.61,0.88,136.12,0.0,287.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442.65
2022-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.35,0.0,0.0,19.35,0.0,19.68,5.4,69.0,0.0,0.0,0.0,94.08,79.31,2.88,74.94,0.72,131.4,0.0,289.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402.68
2022-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.95,0.0,0.0,24.95,0.0,34.56,4.2,61.0,0.0,0.0,0.0,99.76,74.34,2.49,70.8,0.69,118.15,0.0,266.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391.18000000000000
2022-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,0.0,0.0,21.5,0.0,87.18,3.5,45.8,0.0,0.0,0.0,136.48000000000000,65.05,1.72,55.48,0.8,116.4,0.0,239.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397.43
2022-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.74,0.0,0.0,7.74,0.0,93.36,9.9,38.3,0.0,0.0,0.0,141.56,48.26,1.46,41.27,0.75,85.57000000000000,0.0,177.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.61
2022-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.33,0.0,0.0,4.33,0.0,43.1,31.4,46.6,0.0,0.0,0.0,121.1,40.45,1.6,38.14,0.48,75.85,0.0,156.52000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.95
2022-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.17,0.0,0.0,13.17,0.0,58.68,28.4,41.1,0.0,0.0,0.0,128.18,32.19,1.2,32.46,0.46,58.17,0.0,124.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.83
2022-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.82,0.0,0.0,53.82,0.0,88.87,25.6,32.0,0.0,0.0,0.0,146.47,23.78,0.75,24.36,0.33,40.97,0.0,90.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.48
2022-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.59,0.0,0.0,60.59,0.0,105.03,21.1,27.5,0.0,0.0,0.0,153.63,28.5,0.73,27.83,0.45,48.65,0.0,106.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.38
2022-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.77,0.0,0.0,20.77,0.0,77.34,20.8,30.5,0.0,0.0,0.0,128.64,30.9,0.84,29.69,0.47,56.43,0.0,118.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.74
2022-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,5.5,0.0,79.83,15.9,45.7,0.0,0.0,0.0,141.43,39.21,1.48,38.43,0.71,93.68,0.0,173.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.44
2022-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25,0.0,0.0,5.25,0.0,118.13,13.7,45.8,0.0,0.0,0.0,177.63,44.38,1.29,37.54,0.64,71.23,0.0,155.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.96000000000000
2022-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.34,0.0,0.0,10.34,0.0,113.46,11.3,32.1,0.0,0.0,0.0,156.86,24.2,0.79,28.37,0.39,43.79,0.0,97.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.74
2022-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.79,0.0,0.0,11.79,0.0,61.31,15.6,17.3,0.0,0.0,0.0,94.21,11.9,0.43,15.07,0.3,22.21,0.0,49.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.91
2022-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.51,0.0,0.0,14.51,0.0,65.05,10.2,6.6,0.0,0.0,0.0,81.85,1.64,0.03,4.33,0.1,7.93,0.0,14.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.39
2022-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.08,0.0,0.0,31.08,0.0,48.91,8.5,5.9,0.0,0.0,0.0,63.31,5.86,0.1,7.02,0.14,7.18,0.0,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.69000000000000
2022-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.7,0.0,0.0,35.7,0.0,55.7,8.5,5.9,0.0,0.0,0.0,70.10000000000000,5.2,0.19,6.52,0.14,5.75,0.0,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.6
2022-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.03,0.0,0.0,37.03,0.0,83.69,11.1,8.1,0.0,0.0,0.0,102.89,7.11,0.48,10.5,0.19,11.580000000000000,0.0,29.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.78000000000000
2022-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.2,0.0,0.0,44.2,0.0,104.83,17.0,11.5,0.0,0.0,0.0,133.33000000000000,5.03,0.21,7.75,0.22,19.71,0.0,32.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.45
2022-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.52,0.0,0.0,31.52,0.0,102.96,17.8,16.2,0.0,0.0,0.0,136.96,11.95,0.14,14.26,0.28,67.26,0.0,93.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.37
2022-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.21,0.0,0.0,18.21,0.0,65.59,9.2,12.6,0.0,0.0,0.0,87.39,9.63,0.2,12.74,0.72,112.52,0.0,135.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.41
2022-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.23,0.0,0.0,8.23,0.0,17.73,4.0,10.5,0.0,0.0,0.0,32.230000000000000,3.88,0.13,10.52,0.46,105.94,0.0,120.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.39
2022-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.89,0.0,0.0,7.89,0.0,13.65,1.2,5.8,0.0,0.0,0.0,20.65,6.08,0.16,11.33,0.61,110.23,0.0,128.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.95
2022-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.24,0.0,0.0,4.24,0.0,10.97,1.0,14.2,0.0,0.0,0.0,26.17,39.86,0.46,35.67,0.65,146.42000000000000,0.0,223.06000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.47000000000000
2022-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.09,0.0,0.0,3.09,0.0,10.44,1.1,35.7,0.0,0.0,0.0,47.24,52.2,1.29,51.06,0.85,140.37,0.0,245.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.1
2022-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.41,0.0,0.0,2.41,0.0,9.93,3.2,39.9,0.0,0.0,0.0,53.03,55.37,1.78,59.35,0.79,137.47,0.0,254.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.2
2022-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,0.0,5.07,0.0,17.83,3.2,40.4,0.0,0.0,0.0,61.43000000000000,69.62,2.53,57.47,0.92,143.97,0.0,274.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.01
2022-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.02,0.0,0.0,6.02,0.0,24.0,5.1,61.1,0.0,0.0,0.0,90.2,66.82,2.97,69.88,1.01,124.88,0.0,265.56000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.78
2022-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.93,0.0,0.0,10.93,0.0,38.36,7.4,63.5,0.0,0.0,0.0,109.26,66.0,2.69,73.48,0.94,124.07,0.0,267.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.37
2022-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.27,0.0,0.0,31.27,0.0,51.43000000000000,11.6,63.0,0.0,0.0,0.0,126.03,56.01,2.58,73.24,0.99,137.45,0.0,270.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427.57
2022-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.69,0.0,0.0,22.69,0.0,66.85,22.4,64.0,0.0,0.0,0.0,153.25,63.71,2.14,68.03,0.7,110.4,0.0,244.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.92
2022-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.04,0.0,0.0,22.04,0.0,126.73,19.2,51.7,0.0,0.0,0.0,197.63,51.65,1.83,45.92,0.43,64.31,0.0,164.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.81
2022-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.81,0.0,0.0,3.81,0.0,64.84,26.9,54.4,0.0,0.0,0.0,146.14,39.07,2.13,41.54,0.24,26.66,0.0,109.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.59000000000000
2022-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.01,0.0,0.0,28.01,0.0,46.07,35.5,51.6,0.0,0.0,0.0,133.17,21.57,1.11,33.26,0.21,12.91,0.0,69.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.24
2022-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.56,0.0,0.0,19.56,0.0,120.21,26.3,43.1,0.0,0.0,0.0,189.61,22.91,0.84,30.43,0.36,32.31,0.0,86.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.02
2022-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.24,0.0,0.0,57.24,0.0,120.48,15.2,39.9,0.0,0.0,0.0,175.58000000000000,31.88,1.16,36.46,0.41,37.05,0.0,106.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339.78
2022-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.28,0.0,0.0,43.28,0.0,96.07,13.8,38.1,0.0,0.0,0.0,147.97,45.57,1.3,40.84,0.34,48.92,0.0,136.97000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.22
2022-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.54,0.0,0.0,33.54,0.0,69.15,12.4,36.8,0.0,0.0,0.0,118.35,47.06,1.66,39.82,0.48,54.19,0.0,143.21000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.1
2022-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.93,0.0,0.0,19.93,0.0,72.23000000000000,26.3,47.4,0.0,0.0,0.0,145.93000000000000,46.78,1.84,42.73,0.62,90.51,0.0,182.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348.34000000000000
2022-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,0.0,0.0,15.5,0.0,84.63,39.6,59.5,0.0,0.0,0.0,183.73,49.9,1.71,51.75,0.83,128.74,0.0,232.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432.16
2022-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.66,0.0,0.0,16.66,0.0,124.72,32.6,49.8,0.0,0.0,0.0,207.12,42.43,0.96,40.51,0.79,129.52000000000000,0.0,214.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437.99
2022-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.05,0.0,0.0,19.05,0.0,138.54,10.5,34.6,0.0,0.0,0.0,183.64,26.46,0.66,32.76,0.63,82.78,0.0,143.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.98
2022-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.64,0.0,0.0,37.64,0.0,75.45,7.6,19.9,0.0,0.0,0.0,102.95,18.04,0.46,22.37,0.3,45.6,0.0,86.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.36
2022-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.59,0.0,0.0,16.59,0.0,38.47,10.7,14.3,0.0,0.0,0.0,63.47,16.78,0.22,19.22,0.24,25.16,0.0,61.620000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.68
2022-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.89,0.0,0.0,14.89,0.0,37.900000000000000,9.9,13.5,0.0,0.0,0.0,61.3,14.55,0.16,12.52,0.4,61.64,0.0,89.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.46000000000000
2022-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.06,0.0,0.0,18.06,0.0,51.82,6.8,10.5,0.0,0.0,0.0,69.12,13.98,0.24,10.47,0.28,35.13,0.0,60.10000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.28000000000000
2022-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.05,0.0,0.0,6.05,0.0,17.28,2.3,6.7,0.0,0.0,0.0,26.28,5.46,0.07,7.98,0.1,17.370000000000000,0.0,30.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.31
2022-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.42,0.0,0.0,4.42,0.0,7.41,1.0,4.6,0.0,0.0,0.0,13.01,3.48,0.24,4.47,0.06,7.180000000000000,0.0,15.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.86
2022-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.49,0.0,0.0,10.49,0.0,13.126,2.0,4.6,0.0,0.0,0.0,19.726,8.34,0.33,6.14,0.09,15.6,0.0,30.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.716
2022-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.54,0.0,0.0,16.54,0.0,17.41,3.2,6.9,0.0,0.0,0.0,27.51,6.1,0.33,7.24,0.1,12.94,0.0,26.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.76000000000000
2022-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.75,0.0,0.0,13.75,0.0,10.3,1.3,5.0,0.0,0.0,0.0,16.6,4.0,0.41,5.14,0.12,20.08,0.0,29.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.1
2022-09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.05,0.0,0.0,35.05,0.0,31.19,3.9,5.2,0.0,0.0,0.0,40.29,1.94,0.3,5.08,0.33,33.92,0.0,41.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.91
2022-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.72,0.0,0.0,50.72,0.0,102.8,13.8,8.6,0.0,0.0,0.0,125.2,9.92,0.14,9.03,0.35,34.52,0.0,53.96000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.88
2022-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.29,0.0,0.0,23.29,0.0,80.75,7.4,7.7,0.0,0.0,0.0,95.85,4.71,0.29,7.4,0.17,31.86,0.0,44.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.57000000000000
2022-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.92,0.0,0.0,6.92,0.0,26.73,2.6,4.2,0.0,0.0,0.0,33.53,6.51,0.3,5.37,0.36,91.51,0.0,104.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.5
2022-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.49,0.0,0.0,2.49,0.0,16.07,2.0,4.8,0.0,0.0,0.0,22.87,8.37,0.09,6.68,0.68,109.42,0.0,125.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.6
2022-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,0.0,0.0,4.7,0.0,33.37,7.6,4.6,0.0,0.0,0.0,45.57,5.62,0.1,7.94,0.75,115.55,0.0,129.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.23
2022-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.98,0.0,0.0,4.98,0.0,27.44,4.0,4.2,0.0,0.0,0.0,35.64,16.81,0.02,14.15,0.81,123.05,0.0,154.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.46
2022-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,0.0,2.12,0.0,16.760000000000000,2.1,7.4,0.0,0.0,0.0,26.26,39.91,0.83,29.81,0.9,132.27000000000000,0.0,203.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.1
2022-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.99,0.0,0.0,7.99,0.0,17.6,5.5,13.7,0.0,0.0,0.0,36.8,44.91,1.75,49.14,0.91,134.67000000000000,0.0,231.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.17
2022-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.29,0.0,0.0,7.29,0.0,25.04,5.1,29.8,0.0,0.0,0.0,59.94,56.61,2.52,57.1,0.76,122.31,0.0,239.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.53000000000000
2022-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.01,0.0,0.0,11.01,0.0,17.08,2.7,49.7,0.0,0.0,0.0,69.48,37.71,2.09,50.01,0.36,89.88,0.0,180.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.54
2022-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.75,0.0,0.0,5.75,0.0,26.56,10.2,54.2,0.0,0.0,0.0,90.96,31.33,1.52,40.78,0.53,53.61,0.0,127.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.48
2022-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.87,0.0,0.0,30.87,0.0,98.17,18.6,49.4,0.0,0.0,0.0,166.17000000000000,40.14,2.3,42.91,0.56,48.53,0.0,134.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.48
2022-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.53,0.0,0.0,40.53,0.0,59.46,13.8,29.8,0.0,0.0,0.0,103.06,35.02,1.43,35.12,0.44,51.67,0.0,123.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.27
2022-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,0.0,0.0,8.4,0.0,17.28,5.7,25.1,0.0,0.0,0.0,48.08,31.47,1.18,29.74,0.6,65.02000000000000,0.0,128.01000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.49
2022-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.88,0.0,0.0,18.88,0.0,24.12,7.1,29.8,0.0,0.0,0.0,61.02,40.2,1.11,33.51,0.63,87.8,0.0,163.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.15
2022-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.81,0.0,0.0,21.81,0.0,32.41,16.2,26.9,0.0,0.0,0.0,75.51000000000000,40.75,1.19,28.9,0.53,74.46,0.0,145.83000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.15
2022-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,17.0,0.0,38.47,20.2,26.3,0.0,0.0,0.0,84.97,28.54,0.94,24.91,0.58,78.52,0.0,133.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.46
2022-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.54,0.0,0.0,14.54,0.0,64.2,31.2,30.0,0.0,0.0,0.0,125.4,35.15,1.04,29.53,0.63,91.42,0.0,157.77000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.71
2022-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.55,0.0,0.0,15.55,0.0,86.46,38.1,31.2,0.0,0.0,0.0,155.76,34.9,0.83,29.25,0.71,89.84,0.0,155.53000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.84
2022-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.47,0.0,0.0,25.47,0.0,89.02000000000000,31.3,26.5,0.0,0.0,0.0,146.82,26.65,0.57,27.23,0.68,70.57,0.0,125.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.99
2022-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0,0.0,30.22,0.0,60.51,11.5,10.7,0.0,0.0,0.0,82.71,13.77,0.35,16.91,0.36,33.5,0.0,64.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.82
2022-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,0.0,0.0,8.7,0.0,19.52,2.6,9.6,0.0,0.0,0.0,31.72,14.24,0.26,13.57,0.31,37.57,0.0,65.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.37
2022-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.06,0.0,0.0,11.06,0.0,19.26,3.1,7.8,0.0,0.0,0.0,30.16,10.03,0.12,11.08,0.44,39.72,0.0,61.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.61
2022-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.27,0.0,0.0,12.27,0.0,24.64,2.4,9.2,0.0,0.0,0.0,36.24,16.83,0.15,17.05,0.64,79.31,0.0,113.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.49
