,Chandigarh,Delhi,Haryana,Himachal Pradesh,Jammu & Kashmir,Ladakh,Punjab,Rajasthan,Uttar Pradesh,Uttarakhand,Northern Region,Chhattisgarh,Gujarat,Madhya Pradesh,Maharashtra,Daman & Diu,Dadra & Nagar Haveli,Goa,Western Region,Andhra Pradesh,Telangana,Karnataka,Kerala,Tamil Nadu,Puducherry,Southern Region,Bihar,Jharkhand,Odisha,West Bengal,Sikkim,Eastern Region,Arunachal Pradesh,Assam,Manipur,Meghalaya,Mizoram,Nagaland,Tripura,North-Eastern Region,All India
2021-08-30,0.0,0.51,1.12,11.99,0.0,0.0,5.27,36.47,6.21,0.63,62.2,0.9,39.31,13.87,23.0,0.0,0.0,0.0,77.08,54.94,7.74,66.96000000000001,1.11,122.04,0.0,252.79,0.48,0.0,1.33,2.64,0.0,4.45,0.0,0.19,0.0,0.0,0.0,0.0,0.01,0.2,396.72
2021-08-31,0.0,1.09,0.83,12.4,0.0,0.0,5.42,60.010000000000005,7.54,0.58,87.87,1.0,49.6,14.27,28.2,0.0,0.0,0.0,93.07,42.73,10.15,69.56,1.22,90.5,0.0,214.16,0.55,0.0,1.67,2.64,0.0,4.859999999999999,0.0,0.23,0.0,0.0,0.0,0.0,0.02,0.25,400.21
2021-09-01,0.0,1.01,0.6,12.35,0.0,0.0,4.6,52.36,9.32,0.38,80.62,1.0,31.450000000000003,17.0,27.5,0.0,0.0,0.0,76.95,40.3,15.76,70.37,1.26,84.18,0.0,211.87,0.66,0.0,1.58,2.64,0.0,4.880000000000001,0.0,0.15,0.0,0.0,0.0,0.0,0.01,0.16,374.48
2021-09-02,0.0,0.94,0.64,12.33,0.0,0.0,4.359999999999999,39.88,10.14,0.63,68.91999999999999,1.2,33.92,15.42,25.1,0.0,0.0,0.0,75.64000000000001,34.43000000000001,18.2,59.72,1.1800000000000002,84.29,0.0,197.82,0.48,0.0,2.01,2.64,0.0,5.13,0.0,0.04,0.0,0.0,0.0,0.0,0.01,0.05,347.56
2021-09-03,0.0,0.95,0.36,12.53,0.0,0.0,2.78,28.92,8.5,0.54,54.580000000000005,0.1,71.582,14.010000000000002,23.6,0.0,0.0,0.0,109.292,33.02,11.74,55.0,1.01,49.620000000000005,0.0,150.39,0.5,0.0,1.71,2.88,0.0,5.09,0.0,0.25,0.0,0.0,0.0,0.0,0.02,0.27,319.622
2021-09-04,0.0,1.01,0.59,12.32,0.0,0.0,4.16,44.17000000000001,9.32,0.35,71.92,0.2,78.58,16.81,25.0,0.0,0.0,0.0,120.59,50.32000000000001,16.23,67.9,1.11,93.98,0.0,229.54,0.64,0.0,1.48,2.64,0.0,4.76,0.0,0.21,0.0,0.0,0.0,0.0,0.02,0.2299999999999999,427.04
2021-09-05,0.0,0.87,0.99,12.34,0.0,0.0,4.7,50.95,9.39,0.72,79.96,0.1,59.03,13.409999999999998,20.6,0.0,0.0,0.0,93.14,55.36,16.02,63.900000000000006,0.96,95.58,0.0,231.82,0.41,0.0,1.44,2.64,0.0,4.49,0.0,0.25,0.0,0.0,0.0,0.0,0.02,0.27,409.68000000000006
2021-09-06,0.0,0.98,0.98,12.0,0.0,0.0,5.04,54.32,9.61,0.68,83.61,0.0,35.82,12.06,22.8,0.0,0.0,0.0,70.67999999999999,61.14,7.34,77.55,1.15,115.16,0.0,262.34000000000003,0.48,0.0,1.1,2.64,0.0,4.220000000000001,0.0,0.21,0.0,0.0,0.0,0.0,0.02,0.2299999999999999,421.08
2021-09-07,0.0,0.98,0.8400000000000001,11.59,0.0,0.0,4.73,52.14,8.889999999999999,0.44,79.61,0.5,36.8,22.94,28.1,0.0,0.0,0.0,88.34,73.62,10.88,95.65,1.13,118.49,0.0,299.77,0.52,0.0,1.08,2.64,0.0,4.24,0.0,0.17,0.0,0.0,0.0,0.0,0.01,0.18,472.14
2021-09-08,0.0,0.79,0.91,12.85,0.0,0.0,5.01,57.24,7.97,0.74,85.51,0.8,61.53,16.4,59.0,0.0,0.0,0.0,137.73,67.15,17.11,106.23,1.42,111.42,0.0,303.33,0.67,0.0,1.34,2.64,0.0,4.65,0.0,0.22,0.0,0.0,0.0,0.0,0.02,0.24,531.4599999999999
2021-09-09,0.0,0.75,0.8200000000000001,12.88,0.0,0.0,4.58,53.2,8.83,0.68,81.74000000000001,0.7,48.39,23.28,44.0,0.0,0.0,0.0,116.37,67.27000000000001,21.87,102.42,1.36,107.24,0.0,300.16,0.45,0.0,1.24,2.64,0.0,4.33,0.0,0.25,0.0,0.0,0.0,0.0,0.01,0.26,502.86
2021-09-10,0.0,0.81,0.8600000000000001,13.72,0.0,0.0,3.51,48.25,7.16,0.6,74.91,0.6,39.25,20.48,57.5,0.0,0.0,0.0,117.83,76.04,20.19,100.55,1.39,105.42,0.0,303.59000000000003,0.68,0.0,0.95,2.64,0.0,4.27,0.0,0.31,0.0,0.0,0.0,0.0,0.02,0.33,500.93
2021-09-11,0.0,1.02,0.72,14.57,0.0,0.0,2.64,46.26,7.239999999999999,0.33,72.77999999999999,0.1,47.43,16.47,49.0,0.0,0.0,0.0,113.0,64.24,16.63,89.64999999999999,1.03,117.05,0.0,288.6,0.6,0.0,1.48,2.88,0.0,4.96,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.28,479.62
2021-09-12,0.0,1.03,0.8200000000000001,15.42,0.0,0.0,3.08,52.470000000000006,9.34,0.62,82.78000000000002,0.1,78.493,14.16,45.2,0.0,0.0,0.0,137.95299999999995,76.46000000000001,18.53,96.93,1.21,120.79999999999998,0.0,313.93,0.67,0.0,1.06,2.88,0.0,4.609999999999999,0.0,0.39,0.0,0.0,0.0,0.0,0.02,0.41,539.683
2021-09-13,0.0,0.43,0.94,15.65,0.0,0.0,3.89,52.52,9.05,0.68,83.16,0.7,87.37,13.05,40.8,0.0,0.0,0.0,141.92000000000002,76.46000000000001,18.53,96.93,1.21,120.79999999999998,0.0,313.93,0.0,0.0,0.93,2.64,0.0,3.5700000000000003,0.0,0.25,0.0,0.0,0.0,0.0,0.01,0.26,542.84
2021-09-14,0.0,0.72,0.96,15.17,0.0,0.0,4.54,51.45,8.870000000000001,0.42,82.13000000000001,0.4,48.81,14.77,48.4,0.0,0.0,0.0,112.38,72.95,18.06,96.96,1.1,118.84,0.0,307.91,0.21,0.0,0.94,2.64,0.0,3.79,0.0,0.25,0.0,0.0,0.0,0.0,0.02,0.27,506.48
2021-09-15,0.0,0.84,0.95,14.72,0.0,0.0,5.12,65.89999999999999,6.58,0.54,94.65,0.6,27.696,12.829999999999998,44.2,0.0,0.0,0.0,85.326,46.58,21.07,80.03,1.15,96.89,0.0,245.72000000000003,0.18,0.0,1.16,2.64,0.0,3.98,0.0,0.29,0.0,0.0,0.0,0.0,0.02,0.31,429.9860000000001
2021-09-16,0.0,1.0,0.85,13.34,0.0,0.0,5.2,59.23000000000001,4.63,0.38,84.63,0.8,33.57,22.31,42.3,0.0,0.0,0.0,98.98,53.31,22.41,84.03000000000002,1.13,88.77,0.0,249.65,0.48,0.0,1.23,2.64,0.0,4.35,0.0,0.07,0.0,0.0,0.0,0.0,0.02,0.09,437.7
2021-09-17,0.0,0.8,0.81,13.84,0.0,0.0,4.5600000000000005,57.39,5.09,0.59,83.08000000000001,0.5,38.370000000000005,34.74,36.6,0.0,0.0,0.0,110.21,47.15,21.8,83.21,1.27,49.29,0.0,202.72,0.34,0.0,1.41,2.64,0.0,4.390000000000001,0.0,0.18,0.0,0.0,0.0,0.0,0.02,0.1999999999999999,400.6
2021-09-18,0.0,0.8,0.76,12.95,0.0,0.0,4.91,53.44,6.87,0.75,80.48,1.1,30.4,26.820000000000004,33.1,0.0,0.0,0.0,91.42000000000002,37.46,16.78,80.36000000000001,0.7,28.200000000000003,0.0,163.5,0.4,0.0,1.47,2.64,0.0,4.51,0.0,0.14,0.0,0.0,0.0,0.0,0.01,0.15,340.06
2021-09-19,0.0,0.84,0.95,12.73,0.0,0.0,4.75,40.59,10.1,0.61,70.57,0.1,40.42,21.12,23.2,0.0,0.0,0.0,84.84,28.69,17.79,76.07,1.04,24.77,0.0,148.36,1.3,0.0,0.65,2.67,0.0,4.62,0.0,0.23,0.0,0.0,0.0,0.0,0.01,0.24,308.63
2021-09-20,0.0,0.96,0.91,12.0,0.0,0.0,4.98,45.84,9.42,0.63,74.74,0.1,61.48,15.64,22.8,0.0,0.0,0.0,100.02,37.69,14.78,69.02000000000001,0.98,29.410000000000004,0.0,151.88000000000002,0.57,0.0,1.27,2.64,0.0,4.48,0.0,0.25,0.0,0.0,0.0,0.0,0.01,0.26,331.38
2021-09-21,0.0,0.51,0.6,13.22,0.0,0.0,3.51,32.5,8.57,0.62,59.53,0.9,93.441,15.06,24.0,0.0,0.0,0.0,133.401,42.93,14.88,62.86,1.3199999999999998,75.52,0.0,197.51,0.58,0.0,1.3,2.64,0.0,4.52,0.0,0.23,0.0,0.0,0.0,0.0,0.01,0.24,395.201
2021-09-22,0.0,0.52,0.53,12.67,0.0,0.0,3.1,35.25,8.889999999999999,0.32,61.28,0.1,81.24199999999999,15.109999999999998,23.6,0.0,0.0,0.0,120.05199999999998,45.11,12.63,71.83999999999999,1.1,64.53,0.0,195.21,0.45,0.0,1.36,2.64,0.0,4.45,0.0,0.25,0.0,0.0,0.0,0.0,0.02,0.27,381.262
2021-09-23,0.0,1.03,0.8,12.49,0.0,0.0,2.98,35.58,8.620000000000001,0.43,61.93,0.7,48.21,12.43,18.7,0.0,0.0,0.0,80.04,46.64,14.02,67.39,1.29,67.85,0.0,197.19,0.47,0.0,1.45,2.64,0.0,4.5600000000000005,0.0,0.28,0.0,0.0,0.0,0.0,0.02,0.3,344.02
2021-09-24,0.0,1.03,0.8899999999999999,12.51,0.0,0.0,4.18,33.07,6.4,0.63,58.71,0.9,30.16,14.679999999999998,14.4,0.0,0.0,0.0,60.13999999999999,31.32,17.58,54.26,1.02,45.35,0.0,149.53,0.57,0.0,1.47,2.64,0.0,4.68,0.0,0.28,0.0,0.0,0.0,0.0,0.02,0.3,273.36
2021-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-26,0.0,0.0,0.77,11.39,0.0,0.0,4.52,49.81,7.7,0.73,74.92,1.1,26.55,12.94,16.200000000000003,0.0,0.0,0.0,56.790000000000006,42.54,14.07,65.03,1.23,81.98,0.0,204.85,0.48,0.0,1.35,2.64,0.0,4.470000000000001,0.0,0.31,0.0,0.0,0.0,0.0,0.02,0.33,341.36000000000007
2021-09-27,0.0,1.01,0.95,11.62,0.0,0.0,4.550000000000001,51.24,9.63,0.78,79.78,0.1,26.04,16.41,20.9,0.0,0.0,0.0,63.45,57.79,6.36,79.32,1.16,109.02,0.0,253.65,0.58,0.0,1.06,2.64,0.0,4.28,0.0,0.29,0.0,0.0,0.0,0.0,0.02,0.31,401.47
2021-09-28,0.0,0.93,1.07,11.47,0.0,0.0,4.23,61.1,10.02,0.64,89.46000000000001,0.1,26.05,37.15,41.2,0.0,0.0,0.0,104.5,64.25,13.86,92.3,1.4,121.85,0.0,293.66,0.53,0.0,1.37,2.64,0.0,4.54,0.0,0.29,0.0,0.0,0.0,0.0,0.01,0.3,492.46
2021-09-29,0.0,0.97,1.05,11.37,0.0,0.0,4.51,80.1,9.02,0.76,107.78,0.2,58.402,28.62,35.5,0.0,0.0,0.0,122.722,39.34,18.16,81.14,1.33,105.63,0.0,245.6,0.45,0.0,1.28,2.64,0.0,4.37,0.0,0.1,0.0,0.0,0.0,0.0,0.02,0.12,480.592
2021-09-30,0.0,0.56,1.02,10.39,0.0,0.0,3.96,51.0,9.62,0.59,77.14000000000001,0.1,116.63,13.27,16.1,0.0,0.0,0.0,146.1,23.14,19.83,59.24,1.13,63.68,0.0,167.01999999999998,0.12,0.0,1.26,2.64,0.0,4.02,0.0,0.24,0.0,0.0,0.0,0.0,0.02,0.26,394.54
2021-10-01,0.0,0.51,0.6699999999999999,11.14,0.0,0.0,3.77,47.24999999999999,9.25,0.61,73.19999999999999,0.5,75.84,14.61,12.1,0.0,0.0,0.0,103.05,25.32,18.31,55.86,0.75,17.04,0.0,117.28,0.32,0.0,1.48,2.64,0.0,4.44,0.0,0.29,0.0,0.0,0.0,0.0,0.02,0.31,298.28
2021-10-02,0.0,0.48,0.8300000000000001,11.65,0.0,0.0,3.77,57.91000000000001,8.889999999999999,0.43,83.96000000000002,0.4,28.99,11.53,10.2,0.0,0.0,0.0,51.11999999999999,28.55,18.25,55.1,0.7000000000000001,14.95,0.0,117.55,0.31,0.0,1.41,2.64,0.0,4.36,0.0,0.23,0.0,0.0,0.0,0.0,0.01,0.24,257.23
2021-10-03,0.0,0.32,0.92,10.54,0.0,0.0,4.27,80.25,9.63,0.58,106.51,1.2,36.78,17.080000000000002,12.1,0.0,0.0,0.0,67.16,31.72,19.860000000000003,61.91,0.66,17.28,0.0,131.43,0.42,0.0,1.5,2.64,0.0,4.5600000000000005,0.0,0.14,0.0,0.0,0.0,0.0,0.02,0.16,309.82000000000005
2021-10-04,0.0,0.0,0.95,10.26,3.0,0.0,4.26,79.8,10.21,0.5,108.98,1.2,54.98,15.47,11.5,0.0,0.0,0.0,83.15,33.49,18.57,58.41,0.6299999999999999,16.66,0.0,127.76,0.51,0.0,1.71,2.64,0.0,4.859999999999999,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.15,324.9
2021-10-05,0.0,0.68,0.88,9.84,0.0,0.0,3.31,60.19,10.5,0.53,85.93,0.1,37.13,13.82,14.5,0.0,0.0,0.0,65.55,21.68,18.73,52.92999999999999,0.77,17.740000000000002,0.0,111.85,0.51,0.0,1.71,2.64,0.0,4.859999999999999,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.16,268.3500000000001
2021-10-06,0.0,0.74,0.91,9.34,0.0,0.0,4.26,52.370000000000005,7.65,0.66,75.93,0.1,33.581,15.590000000000002,15.0,0.0,0.0,0.0,64.27100000000002,20.24,18.32,48.83,0.71,29.66,0.0,117.76,0.52,0.0,1.41,2.64,0.0,4.57,0.0,0.26,0.0,0.0,0.0,0.0,0.02,0.28,262.811
2021-10-07,0.0,0.59,0.8,9.73,0.0,0.0,4.5,53.53,9.72,0.65,79.52000000000001,0.1,34.57,13.88,14.7,0.0,0.0,0.0,63.25,21.35,18.59,50.54,0.95,48.75,0.0,140.18,0.52,0.0,1.49,2.64,0.0,4.65,0.0,0.15,0.0,0.0,0.0,0.0,0.02,0.1699999999999999,287.77000000000004
2021-10-08,0.0,0.91,0.8400000000000001,9.24,0.0,0.0,4.82,55.81,10.03,0.6,82.24999999999999,0.9,27.5,14.84,13.7,0.0,0.0,0.0,56.94,21.46,17.86,56.48,1.13,69.17999999999999,0.0,166.11,0.57,0.0,1.5,2.64,0.0,4.71,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.24,310.24999999999994
2021-10-09,0.0,0.5,0.91,9.34,0.0,0.0,4.6,68.07000000000001,10.23,0.65,94.3,1.3,26.4,15.64,13.2,0.0,0.0,0.0,56.540000000000006,31.18,16.96,50.190000000000005,1.25,79.61,0.0,179.19,0.57,0.0,1.46,2.64,0.0,4.67,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.24,334.94000000000005
2021-10-10,0.0,0.89,1.05,9.12,0.0,0.0,4.7,78.89,10.36,0.63,105.64,1.3,29.7,17.740000000000002,10.2,0.0,0.0,0.0,58.94,30.03,17.92,56.62,1.21,97.47,0.0,203.25,0.52,0.0,1.75,2.64,0.0,4.91,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,372.99
2021-10-11,0.0,1.0,0.96,8.74,0.0,0.0,4.59,61.61000000000001,10.11,0.7,87.71000000000001,1.3,30.270000000000003,16.490000000000002,10.7,0.0,0.0,0.0,58.760000000000005,22.35,20.78,51.42,0.91,91.83,0.0,187.29,0.52,0.0,1.75,2.64,0.0,4.91,0.0,0.28,0.0,0.0,0.0,0.0,0.02,0.3,338.9700000000001
2021-10-12,0.0,0.93,0.99,6.81,0.0,0.0,4.48,50.78,10.02,0.75,74.75999999999999,1.3,25.45,14.58,10.1,0.0,0.0,0.0,51.43,23.15,20.91,55.99,1.04,103.17,0.0,204.26,0.61,0.0,1.75,2.64,0.0,5.0,0.0,0.29,0.0,0.0,0.0,0.0,0.01,0.3,335.75
2021-10-13,0.0,1.0,1.02,8.16,0.0,0.0,4.4,52.760000000000005,9.91,0.77,78.02,0.1,33.7,15.18,11.3,0.0,0.0,0.0,60.28,22.04,19.8,50.64,0.99,99.44,0.0,192.91,0.61,0.0,1.22,2.64,0.0,4.470000000000001,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.23,335.91
2021-10-14,0.0,1.01,1.03,8.77,0.0,0.0,3.64,53.09,10.52,0.75,78.80999999999999,0.1,48.26,22.46,13.2,0.0,0.0,0.0,84.02,20.23,19.32,51.09,1.06,73.58,0.0,165.27999999999997,0.52,0.0,1.35,2.64,0.0,4.51,0.0,0.29,0.0,0.0,0.0,0.0,0.02,0.31,332.92999999999995
2021-10-15,0.0,1.01,0.92,8.62,0.0,0.0,4.45,53.92,10.31,0.72,79.95,1.1,37.492,18.8,15.7,0.0,0.0,0.0,73.092,21.65,19.6,52.510000000000005,0.92,54.95,0.0,149.63,0.54,0.0,1.23,2.64,0.0,4.41,0.0,0.29,0.0,0.0,0.0,0.0,0.02,0.31,307.39200000000005
2021-10-16,0.0,0.99,0.95,8.59,0.0,0.0,4.1,54.43000000000001,9.06,0.74,78.86,1.1,26.06,17.779999999999998,11.0,0.0,0.0,0.0,55.94,20.960000000000004,9.6,57.73,1.21,42.01,0.0,131.51,0.5,0.0,1.3,2.64,0.0,4.44,0.0,0.27,0.0,0.0,0.0,0.0,0.02,0.29,271.04
2021-10-17,0.0,0.99,0.76,8.61,0.0,0.0,2.47,52.75,7.68,0.13,73.38999999999999,0.9,60.33,15.78,16.9,0.0,0.0,0.0,93.91,23.56,15.03,58.74,0.75,73.32,0.0,171.39999999999998,0.41,0.0,1.14,2.64,0.0,4.19,0.0,0.24,0.0,0.0,0.0,0.0,0.02,0.26,343.1499999999999
2021-10-18,0.0,1.0,0.7200000000000001,8.8,0.0,0.0,3.42,51.98,4.48,0.06,70.46000000000001,0.1,83.09,14.9,33.8,0.0,0.0,0.0,131.89,42.900000000000006,20.72,74.6,1.04,100.13,0.0,239.39,0.26,0.0,1.22,2.64,0.0,4.12,0.0,0.27,0.0,0.0,0.0,0.0,0.01,0.28,446.14
2021-10-19,0.0,0.86,0.79,8.35,0.0,0.0,4.0600000000000005,47.33,6.19,0.49,68.07,1.0,50.54,15.3,19.8,0.0,0.0,0.0,86.64,32.78,18.77,64.72,1.01,43.06,0.0,160.34,0.34,0.0,1.14,2.64,0.0,4.12,0.0,0.14,0.0,0.0,0.0,0.0,0.01,0.15,319.31999999999994
2021-10-20,0.0,0.96,0.86,8.1,0.0,0.0,4.33,68.61,9.71,0.57,93.14,1.3,34.92,18.75,17.6,0.0,0.0,0.0,72.57,23.18,20.58,52.61,0.4,17.61,0.0,114.38,0.4,0.0,1.66,2.64,0.0,4.7,0.0,0.14,0.0,0.0,0.0,0.0,0.01,0.15,284.93999999999994
2021-10-21,0.0,0.99,0.8400000000000001,8.01,0.0,0.0,4.300000000000001,88.25,10.24,0.58,113.21,1.3,41.45,18.34,18.6,0.0,0.0,0.0,79.69,19.730000000000004,22.46,56.58,0.86,17.43,0.0,117.06,0.6,0.0,1.67,2.64,0.0,4.91,0.0,0.17,0.0,0.0,0.0,0.0,0.02,0.19,315.06
2021-10-22,0.0,1.02,0.94,7.66,0.0,0.0,4.63,99.01,10.64,0.62,124.52,1.3,61.03,18.62,14.3,0.0,0.0,0.0,95.25,22.89,20.69,55.74999999999999,0.75,20.16,0.0,120.23999999999998,0.55,0.0,1.46,2.64,0.0,4.65,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.23,344.89
2021-10-23,0.0,0.94,0.87,8.03,0.0,0.0,4.19,74.55999999999999,10.12,0.7,99.41,0.8,73.8,18.13,11.7,0.0,0.0,0.0,104.43,23.33,21.9,51.82,0.42,18.6,0.0,116.07,0.58,0.0,1.49,2.64,0.0,4.71,0.0,0.25,0.0,0.0,0.0,0.0,0.01,0.26,324.87999999999994
2021-10-24,0.0,0.57,0.9,8.31,0.0,0.0,3.49,50.17000000000001,9.11,0.5,73.05000000000001,1.2,49.66,14.64,14.2,0.0,0.0,0.0,79.7,19.01,17.41,50.01,0.79,34.26,0.0,121.48000000000002,0.51,0.0,1.47,2.64,0.0,4.62,0.0,0.27,0.0,0.0,0.0,0.0,0.01,0.28,279.13
2021-10-25,0.0,0.73,0.97,8.03,7.05,0.0,4.34,60.57999999999999,9.41,0.66,91.76999999999998,1.1,25.27,13.919999999999998,14.9,0.0,0.0,0.0,55.19,25.24,20.86,55.99,0.74,18.64,0.0,121.46999999999998,0.5,0.0,1.44,2.64,0.0,4.58,0.0,0.25,0.0,0.0,0.0,0.0,0.01,0.26,273.2699999999999
2021-10-26,0.0,0.73,0.88,8.24,0.0,0.0,4.2,52.1,10.6,0.71,77.46,1.1,36.98,13.98,16.8,0.0,0.0,0.0,68.86,27.98,21.64,73.85,0.33,13.43,0.0,137.23,0.54,0.0,1.53,2.64,0.0,4.710000000000001,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.24,288.49999999999994
2021-10-27,0.0,0.93,0.96,7.57,0.0,0.0,4.19,84.07000000000001,15.89,0.73,114.34000000000002,1.2,60.57,24.34,23.0,0.0,0.0,0.0,109.11,48.23,22.17,115.42,0.66,27.21,0.0,213.69,0.6,0.0,1.45,2.64,0.0,4.69,0.0,0.26,0.0,0.0,0.0,0.0,0.02,0.28,442.11
2021-10-28,0.0,0.84,0.97,7.46,0.0,0.0,4.49,54.87,9.72,0.59,78.94,1.2,51.8,22.95,28.4,0.0,0.0,0.0,104.35,21.07,20.02,75.58999999999999,0.68,20.39,0.0,137.75,0.63,0.0,1.61,2.64,0.0,4.880000000000001,0.0,0.27,0.0,0.0,0.0,0.0,0.01,0.28,326.19999999999993
2021-10-29,0.0,0.99,0.59,7.28,0.0,0.0,4.48,53.83,9.78,0.7,77.65,0.1,45.45,20.82,27.3,0.0,0.0,0.0,93.67,13.97,17.369999999999997,62.79,0.72,9.84,0.0,104.69,0.65,0.0,1.35,2.64,0.0,4.640000000000001,0.0,0.28,0.0,0.0,0.0,0.0,0.02,0.3,280.95
2021-10-30,0.0,0.99,0.75,6.97,0.0,0.0,3.97,51.99,10.21,0.71,75.58999999999999,0.1,50.120000000000005,19.71,26.200000000000003,0.0,0.0,0.0,96.13,21.46,17.31,63.85,0.73,17.15,0.0,120.5,0.62,0.0,1.11,2.64,0.0,4.37,0.0,0.27,0.0,0.0,0.0,0.0,0.02,0.29,296.88000000000005
2021-10-31,0.0,0.56,0.52,7.22,0.0,0.0,3.35,56.94,9.63,0.6900000000000001,78.91,1.2,36.49,15.86,18.4,0.0,0.0,0.0,71.94999999999999,21.23,17.369999999999997,58.32,0.62,11.93,0.0,109.47,0.53,0.0,1.32,2.64,0.0,4.49,0.0,0.26,0.0,0.0,0.0,0.0,0.02,0.28,265.1
2021-11-01,0.0,0.95,0.71,7.32,0.0,0.0,4.04,73.17999999999999,8.889999999999999,0.62,95.71,1.2,32.379,14.82,16.0,0.0,0.0,0.0,64.399,14.74,14.35,61.09,0.52,12.84,0.0,103.54,0.58,0.0,1.43,2.64,0.0,4.65,0.0,0.27,0.0,0.0,0.0,0.0,0.02,0.29,268.589
2021-11-02,0.0,0.91,0.8200000000000001,7.3,0.0,0.0,3.92,50.53,9.09,0.62,73.19000000000001,1.1,38.22,17.36,21.1,0.0,0.0,0.0,77.78,29.45,15.08,64.1,0.8799999999999999,21.2,0.0,130.70999999999998,0.49,0.0,1.37,2.64,0.0,4.5,0.0,0.28,0.0,0.0,0.0,0.0,0.02,0.3,286.48
2021-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-05,0.0,0.65,0.76,7.11,0.0,0.0,3.56,50.97,8.28,0.64,71.97,1.0,49.29,19.35,17.6,0.0,0.0,0.0,87.24000000000001,24.41,17.32,60.24,0.5800000000000001,18.52,0.0,121.07,0.56,0.0,1.66,2.6,0.0,4.82,0.0,0.29,0.0,0.0,0.0,0.0,0.02,0.31,285.41
2021-11-06,0.0,0.51,0.6799999999999999,7.05,0.0,0.0,3.29,55.03,8.78,0.62,75.96000000000001,1.2,51.790000000000006,22.93,17.1,0.0,0.0,0.0,93.02,23.52,18.87,65.42,1.5099999999999998,27.35,0.0,136.67000000000002,0.56,0.0,1.8,2.88,0.0,5.24,0.0,0.29,0.0,0.0,0.0,0.0,0.02,0.31,311.20000000000005
2021-11-07,0.0,1.13,0.79,7.07,0.0,0.0,3.85,46.21999999999999,6.95,0.58,66.58999999999999,0.1,66.13,17.56,21.0,0.0,0.0,0.0,104.79,13.009999999999998,18.28,54.07,0.14,12.79,0.0,98.29,0.56,0.0,1.48,2.64,0.0,4.68,0.0,0.29,0.0,0.0,0.0,0.0,0.02,0.31,274.66
2021-11-08,0.0,0.31,0.7,7.4,0.0,0.0,3.76,46.69,7.84,0.59,67.29,1.1,74.94,18.309999999999995,22.7,0.0,0.0,0.0,117.05,15.72,20.73,53.66,0.51,10.14,0.0,100.76000000000002,0.51,0.0,1.5,2.64,0.0,4.65,0.0,0.2,0.0,0.0,0.0,0.0,0.03,0.23,289.98
2021-11-09,0.0,0.93,0.8200000000000001,7.52,0.0,0.0,3.63,47.07,7.050000000000001,0.57,67.58999999999999,1.1,48.82,20.7,29.1,0.0,0.0,0.0,99.72,20.27,17.16,69.5,0.5800000000000001,10.47,0.0,117.98,0.49,0.0,1.54,2.64,0.0,4.67,0.0,0.31,0.0,0.0,0.0,0.0,0.02,0.33,290.29
2021-11-10,0.0,0.93,0.8200000000000001,7.52,0.0,0.0,3.63,47.07,7.050000000000001,0.57,67.58999999999999,1.1,48.82,20.7,29.1,0.0,0.0,0.0,99.72,20.27,17.16,69.5,0.5800000000000001,10.47,0.0,117.98,0.49,0.0,1.48,2.64,0.0,4.61,0.0,0.29,0.0,0.0,0.0,0.0,0.02,0.31,290.21000000000004
2021-11-11,0.0,1.01,0.8400000000000001,6.83,0.0,0.0,3.0700000000000003,50.46000000000001,7.78,0.8,70.79,0.8,46.46,23.64,36.4,0.0,0.0,0.0,107.29999999999998,18.48,12.33,47.98,0.58,39.47,0.0,118.84,0.54,0.0,1.4,2.64,0.0,4.58,0.0,0.29,0.0,0.0,0.0,0.0,0.02,0.31,301.81999999999994
2021-11-12,0.0,0.71,0.73,4.97,0.0,0.0,3.35,51.9,8.14,1.01,70.81,0.6,57.49,28.21,26.4,0.0,0.0,0.0,112.70000000000002,28.26,9.6,50.67,0.78,52.53,0.0,141.84,0.49,0.0,1.47,2.6,0.0,4.5600000000000005,0.0,0.28,0.0,0.0,0.0,0.0,0.01,0.29,330.20000000000005
2021-11-13,0.0,0.57,0.8200000000000001,4.83,0.0,0.0,3.71,56.84,9.15,1.06,76.98000000000002,0.4,60.72,30.2,17.3,0.0,0.0,0.0,108.62,20.880000000000003,10.32,46.33,0.63,39.63,0.0,117.79,0.34,0.0,1.07,2.6,0.0,4.01,0.0,0.28,0.0,0.0,0.0,0.0,0.01,0.29,307.69
2021-11-14,0.0,0.81,0.86,4.59,0.0,0.0,3.67,50.13999999999999,7.88,1.09,69.03999999999999,0.1,50.33,23.51,13.3,0.0,0.0,0.0,87.24,18.4,13.81,48.77,0.63,39.83,0.0,121.44,0.36,0.0,1.47,2.88,0.0,4.71,0.0,0.23,0.0,0.0,0.0,0.0,0.01,0.24,282.67
